Employee_ID,Department,Gender,Age,Salary,Training_Hours,Performance_Rating,Overtime_Ratio,Status,Hire_Date
EMP2050,Marketing,Female,46,140000,10,1.5,0.09,Active,2021-05-05
EMP2051,HR,Female,36,100000,34,2.5,0.35,Active,2025-11-24
EMP2052,HR,Non-binary,54,130000,29,3.4,0.44,Active,2017-12-04
EMP2053,HR,Female,42,70000,40,3.0,0.11,Resigned,2022-06-23
EMP2054,Marketing,Female,47,150000,43,4.6,0.11,Active,2018-01-23
EMP2055,Engineering,Non-binary,23,100000,21,2.6,0.4,Resigned,2022-10-05
EMP2056,Sales,Non-binary,54,140000,44,4.4,0.49,Active,2017-11-24
EMP2057,Marketing,Male,55,90000,23,2.5,0.11,Active,2018-08-04
EMP2058,Marketing,Non-binary,25,140000,19,1.9,0.18,Active,2017-05-05
EMP2059,Marketing,Male,39,120000,12,1.4,0.43,Resigned,2018-10-14
EMP2060,Sales,Non-binary,36,90000,24,2.3,0.47,Active,2022-09-16
EMP2061,Product,Male,59,110000,18,2.3,0.1,Active,2020-02-10
EMP2062,HR,Female,45,100000,30,2.7,0.28,Resigned,2022-01-26
EMP2063,Marketing,Male,23,110000,50,5.0,0.37,Active,2017-02-15
EMP2064,Engineering,Female,38,100000,47,4.3,0.36,Active,2024-11-19
EMP2065,Marketing,Male,58,100000,28,3.5,0.39,Resigned,2021-02-17
EMP2066,HR,Female,46,120000,20,1.8,0.14,Active,2021-12-24
EMP2067,HR,Female,44,80000,19,2.2,0.48,Active,2016-09-03
EMP2068,Engineering,Non-binary,35,90000,29,2.1,0.14,Active,2018-09-19
EMP2069,HR,Female,53,70000,16,2.2,0.33,Active,2016-09-01
EMP2070,HR,Non-binary,57,70000,45,4.2,0.5,Resigned,2019-07-06
EMP2071,HR,Female,42,130000,10,0.2,0.02,Active,2015-05-05
EMP2072,Engineering,Male,30,120000,27,3.4,0.13,Resigned,2018-05-21
EMP2073,HR,Non-binary,49,150000,30,3.9,0.14,Active,2016-03-13
EMP2074,Engineering,Male,47,70000,47,4.4,0.35,Active,2017-12-27
EMP2075,Product,Male,43,70000,46,5.0,0.25,Active,2018-10-18
EMP2076,Sales,Male,38,110000,22,2.3,0.18,Active,2016-08-19
EMP2077,Sales,Non-binary,50,130000,31,2.9,0.09,Active,2025-03-22
EMP2078,Engineering,Female,44,140000,35,2.7,0.14,Active,2020-12-05
EMP2079,Marketing,Female,37,80000,21,2.1,0.0,Active,2024-10-16
EMP2080,Marketing,Female,40,100000,12,1.3,0.09,Active,2023-04-14
EMP2081,HR,Female,24,80000,28,2.5,0.07,Active,2020-09-25
EMP2082,Marketing,Male,35,130000,19,2.8,0.2,Active,2021-09-24
EMP2083,Product,Female,34,70000,42,3.5,0.04,Active,2019-11-03
EMP2084,Engineering,Non-binary,28,130000,41,3.3,0.23,Active,2020-05-15
EMP2085,Engineering,Male,28,110000,26,1.8,0.28,Active,2022-03-19
EMP2086,Product,Non-binary,52,120000,50,4.9,0.37,Resigned,2025-12-14
EMP2087,Marketing,Male,57,150000,42,4.3,0.07,Active,2020-10-25
EMP2088,Engineering,Female,49,70000,18,2.6,0.02,Active,2020-12-04
EMP2089,Product,Female,30,140000,46,4.3,0.12,Active,2022-01-14
EMP2090,Product,Male,42,110000,37,3.7,0.11,Active,2025-03-14
EMP2091,HR,Non-binary,55,80000,16,2.0,0.24,Resigned,2024-11-13
EMP2092,Marketing,Non-binary,56,100000,13,0.8,0.01,Active,2019-03-17
EMP2093,HR,Non-binary,50,90000,33,3.0,0.43,Active,2019-04-08
EMP2094,HR,Female,54,130000,26,1.7,0.29,Active,2019-01-14
EMP2095,Product,Male,46,80000,46,5.0,0.45,Resigned,2023-12-05
EMP2096,Product,Female,41,120000,41,3.4,0.22,Active,2019-06-17
EMP2097,HR,Male,55,150000,48,4.2,0.42,Active,2023-11-18
EMP2098,Engineering,Non-binary,59,150000,48,5.0,0.05,Active,2017-07-07
EMP2099,Engineering,Female,34,130000,16,1.7,0.46,Resigned,2015-05-06
EMP2100,Marketing,Male,32,110000,16,0.9,0.03,Resigned,2016-12-03
EMP2101,Sales,Male,40,140000,45,4.1,0.24,Active,2018-02-26
EMP2102,Engineering,Female,50,80000,31,2.8,0.48,Active,2024-07-12
EMP2103,Product,Male,36,150000,12,0.7,0.1,Resigned,2016-12-04
EMP2104,HR,Male,40,100000,36,3.4,0.4,Resigned,2020-03-02
EMP2105,Sales,Non-binary,36,110000,27,2.1,0.48,Resigned,2020-02-25
EMP2106,Sales,Female,36,150000,18,2.5,0.3,Active,2015-12-06
EMP2107,Engineering,Non-binary,57,100000,33,3.5,0.43,Resigned,2017-05-05
EMP2108,Product,Female,59,130000,31,3.6,0.26,Active,2015-09-02
EMP2109,Sales,Male,23,150000,38,4.7,0.27,Active,2021-08-03
EMP2110,Marketing,Male,48,110000,50,4.6,0.02,Resigned,2015-06-15
EMP2111,Product,Female,47,90000,38,3.7,0.46,Active,2024-07-17
EMP2112,Product,Female,24,70000,16,2.0,0.3,Active,2022-12-25
EMP2113,Sales,Non-binary,24,100000,50,5.0,0.29,Active,2015-09-11
EMP2114,HR,Female,50,80000,47,5.0,0.29,Active,2024-08-06
EMP2115,HR,Male,22,130000,10,1.1,0.29,Resigned,2015-06-17
EMP2116,Product,Male,22,130000,24,2.1,0.15,Active,2017-08-12
EMP2117,Engineering,Non-binary,44,150000,10,1.8,0.15,Active,2019-05-16
EMP2118,HR,Female,52,100000,23,3.3,0.43,Active,2017-03-16
EMP2119,Product,Non-binary,43,150000,38,4.2,0.35,Active,2015-01-01
EMP2120,Product,Female,24,80000,43,4.3,0.03,Active,2016-02-23
EMP2121,Sales,Non-binary,38,140000,33,3.9,0.34,Active,2015-01-10
EMP2122,HR,Male,31,70000,22,1.6,0.0,Active,2019-06-13
EMP2123,Sales,Non-binary,31,130000,15,0.6,0.25,Active,2020-01-24
EMP2124,Engineering,Female,59,120000,14,1.7,0.35,Resigned,2016-02-02
EMP2125,Product,Male,41,130000,13,2.3,0.18,Active,2020-05-26
EMP2126,Product,Female,49,90000,40,4.1,0.47,Active,2020-04-16
EMP2127,Marketing,Non-binary,49,70000,10,0.5,0.16,Active,2023-04-14
EMP2128,Sales,Female,35,70000,43,4.0,0.11,Resigned,2025-03-21
EMP2129,Engineering,Male,34,110000,16,2.2,0.11,Active,2020-06-15
EMP2130,Marketing,Non-binary,24,140000,40,3.8,0.03,Resigned,2016-02-12
EMP2131,Product,Male,25,90000,40,3.8,0.46,Resigned,2025-08-26
EMP2132,Engineering,Female,33,110000,19,1.2,0.42,Active,2016-07-21
EMP2133,Marketing,Male,36,120000,25,3.1,0.31,Active,2024-11-19
EMP2134,Product,Female,40,90000,15,1.6,0.49,Resigned,2021-05-12
EMP2135,Product,Male,55,90000,45,4.8,0.08,Resigned,2022-06-17
EMP2136,Marketing,Female,43,100000,47,4.1,0.15,Active,2023-02-11
EMP2137,Product,Female,60,130000,30,4.0,0.1,Resigned,2025-09-17
EMP2138,HR,Female,45,110000,16,2.0,0.45,Active,2023-02-11
EMP2139,Engineering,Female,27,130000,31,3.3,0.48,Active,2025-03-11
EMP2140,Sales,Male,53,140000,39,3.5,0.47,Active,2021-09-19
EMP2141,Engineering,Female,26,130000,35,2.5,0.44,Active,2017-01-21
EMP2142,Marketing,Male,43,150000,25,1.7,0.07,Active,2015-10-19
EMP2143,HR,Male,35,130000,37,3.1,0.39,Active,2022-10-06
EMP2144,HR,Female,58,80000,28,3.7,0.2,Active,2015-12-23
EMP2145,HR,Female,33,120000,19,2.6,0.36,Active,2015-08-05
EMP2146,HR,Female,34,110000,33,3.7,0.48,Active,2019-04-10
EMP2147,HR,Female,52,150000,18,0.9,0.06,Active,2023-03-01
EMP2148,Sales,Female,24,120000,13,0.9,0.23,Active,2025-02-21
EMP2149,Engineering,Non-binary,52,100000,49,4.6,0.36,Active,2022-01-07
EMP2150,Sales,Male,40,110000,32,3.7,0.15,Resigned,2022-08-01
EMP2151,HR,Non-binary,30,80000,40,4.2,0.23,Resigned,2020-06-07
EMP2152,HR,Female,25,120000,38,2.8,0.25,Active,2019-12-21
EMP2153,Engineering,Non-binary,27,80000,13,0.8,0.31,Active,2020-11-21
EMP2154,Engineering,Non-binary,33,90000,13,1.1,0.3,Resigned,2016-09-02
EMP2155,Engineering,Female,58,100000,25,2.1,0.06,Active,2016-08-09
EMP2156,Sales,Female,48,90000,34,3.1,0.49,Active,2018-11-24
EMP2157,Product,Male,39,150000,26,2.3,0.11,Active,2015-05-28
EMP2158,Product,Male,55,80000,22,2.6,0.17,Active,2017-02-11
EMP2159,Sales,Non-binary,41,110000,20,2.8,0.14,Resigned,2020-04-05
EMP2160,Product,Female,28,80000,29,2.9,0.44,Resigned,2016-05-19
EMP2161,Engineering,Male,60,150000,45,5.0,0.39,Resigned,2015-03-20
EMP2162,HR,Female,52,110000,32,4.2,0.16,Active,2019-05-18
EMP2163,Product,Male,50,100000,36,3.6,0.07,Resigned,2019-08-01
EMP2164,HR,Non-binary,23,100000,42,3.8,0.18,Resigned,2017-05-22
EMP2165,HR,Male,22,80000,50,5.0,0.4,Active,2017-09-25
EMP2166,Sales,Non-binary,31,90000,20,1.3,0.44,Active,2022-02-20
EMP2167,Sales,Non-binary,38,120000,43,4.9,0.37,Active,2024-09-04
EMP2168,Marketing,Female,28,90000,24,3.0,0.17,Active,2015-01-03
EMP2169,Product,Male,47,90000,17,1.9,0.1,Active,2023-06-17
EMP2170,Product,Male,51,100000,41,5.0,0.06,Active,2023-03-17
EMP2171,HR,Male,31,150000,33,3.5,0.49,Resigned,2017-10-24
EMP2172,Sales,Male,50,120000,39,4.4,0.02,Active,2022-12-11
EMP2173,Sales,Female,35,110000,45,4.9,0.47,Resigned,2019-07-10
EMP2174,Product,Male,52,90000,48,4.1,0.49,Active,2025-10-23
EMP2175,Engineering,Female,26,70000,48,4.0,0.27,Active,2025-09-08
EMP2176,HR,Female,46,70000,40,4.1,0.05,Active,2016-04-23
EMP2177,Marketing,Male,60,80000,11,0.6,0.44,Active,2015-02-15
EMP2178,Marketing,Non-binary,42,120000,27,2.7,0.5,Active,2023-07-20
EMP2179,Marketing,Male,60,110000,48,4.1,0.16,Active,2016-01-02
EMP2180,Sales,Female,44,100000,23,1.5,0.14,Active,2022-08-02
EMP2181,HR,Non-binary,46,130000,27,2.9,0.07,Resigned,2024-03-19
EMP2182,Product,Female,38,140000,11,0.8,0.37,Resigned,2016-10-07
EMP2183,Engineering,Non-binary,54,130000,39,4.3,0.1,Resigned,2024-01-06
EMP2184,Sales,Female,54,110000,38,4.8,0.48,Resigned,2016-08-19
EMP2185,Sales,Female,30,120000,50,4.7,0.39,Active,2015-05-27
EMP2186,Marketing,Female,25,80000,20,2.5,0.33,Active,2017-08-23
EMP2187,Product,Female,52,70000,19,2.6,0.01,Active,2015-05-21
EMP2188,Sales,Non-binary,54,140000,16,0.9,0.47,Active,2022-05-18
EMP2189,Marketing,Non-binary,25,120000,48,4.3,0.24,Active,2024-06-23
EMP2190,Sales,Male,59,140000,12,1.1,0.47,Resigned,2020-01-23
EMP2191,HR,Female,47,120000,40,4.3,0.14,Resigned,2024-01-01
EMP2192,Engineering,Female,32,70000,46,4.5,0.43,Active,2024-04-10
EMP2193,Product,Male,51,70000,15,2.3,0.02,Active,2025-04-04
EMP2194,Sales,Male,23,150000,44,4.4,0.39,Resigned,2020-11-11
EMP2195,Engineering,Non-binary,56,110000,34,4.2,0.35,Active,2021-06-27
EMP2196,HR,Female,28,80000,19,1.4,0.47,Resigned,2017-07-05
EMP2197,Marketing,Non-binary,48,80000,30,3.6,0.45,Resigned,2018-04-08
EMP2198,HR,Female,36,140000,47,4.1,0.15,Active,2019-12-08
EMP2199,Product,Non-binary,31,140000,19,1.1,0.17,Active,2015-01-17
EMP2200,Engineering,Female,52,150000,37,2.9,0.21,Resigned,2023-02-08
EMP2201,Sales,Female,57,80000,43,3.9,0.33,Resigned,2021-04-12
EMP2202,Engineering,Male,25,140000,47,4.0,0.1,Resigned,2017-04-13
EMP2203,Marketing,Female,48,140000,45,5.0,0.22,Resigned,2021-06-06
EMP2204,Marketing,Non-binary,50,80000,16,0.9,0.11,Resigned,2016-11-04
EMP2205,Engineering,Female,39,70000,33,3.5,0.37,Active,2015-04-08
EMP2206,Product,Male,39,70000,29,2.5,0.15,Active,2022-05-17
EMP2207,Sales,Female,51,90000,27,2.6,0.49,Resigned,2021-12-05
EMP2208,Sales,Male,44,80000,32,4.1,0.33,Resigned,2023-10-04
EMP2209,Engineering,Male,47,130000,24,1.7,0.49,Active,2025-06-17
EMP2210,Marketing,Male,33,150000,42,3.5,0.38,Active,2023-02-26
EMP2211,Marketing,Female,25,100000,10,1.4,0.1,Active,2021-09-19
EMP2212,Marketing,Non-binary,22,120000,32,4.2,0.4,Active,2016-10-15
EMP2213,Sales,Male,51,100000,32,2.9,0.04,Active,2023-11-22
EMP2214,Product,Non-binary,32,100000,48,4.4,0.11,Active,2024-08-25
EMP2215,Marketing,Male,44,150000,14,1.4,0.1,Active,2021-05-07
EMP2216,Sales,Non-binary,56,110000,39,4.9,0.13,Active,2022-02-20
EMP2217,HR,Non-binary,34,70000,33,3.5,0.01,Active,2020-01-09
EMP2218,Engineering,Female,58,150000,12,1.4,0.28,Active,2023-03-26
EMP2219,Engineering,Female,41,150000,44,3.5,0.37,Active,2024-09-27
EMP2220,Marketing,Male,42,70000,26,2.4,0.09,Active,2021-04-08
EMP2221,Product,Female,57,120000,25,1.5,0.35,Active,2021-05-13
EMP2222,Product,Male,59,130000,40,4.6,0.42,Active,2021-11-28
EMP2223,Engineering,Male,43,150000,27,2.8,0.32,Active,2017-06-03
EMP2224,Engineering,Non-binary,57,70000,15,1.4,0.16,Active,2017-05-14
EMP2225,Engineering,Non-binary,27,120000,14,0.5,0.34,Active,2017-07-26
EMP2226,HR,Male,29,100000,37,3.1,0.08,Active,2024-05-18
EMP2227,Marketing,Male,29,140000,11,1.2,0.29,Active,2017-08-10
EMP2228,HR,Male,34,100000,14,0.6,0.02,Resigned,2016-02-13
EMP2229,Marketing,Female,34,80000,40,5.0,0.49,Active,2019-06-14
EMP2230,HR,Non-binary,35,70000,42,3.7,0.38,Resigned,2019-06-07
EMP2231,HR,Non-binary,45,140000,46,4.2,0.23,Active,2024-04-09
EMP2232,HR,Male,53,130000,10,0.5,0.23,Active,2025-01-16
EMP2233,Marketing,Female,27,70000,23,3.1,0.42,Active,2022-12-10
EMP2234,HR,Non-binary,22,140000,25,1.9,0.29,Resigned,2015-12-07
EMP2235,HR,Female,51,80000,29,3.9,0.08,Resigned,2023-08-02
EMP2236,Product,Female,23,90000,22,2.8,0.45,Active,2017-01-26
EMP2237,HR,Female,31,110000,45,3.9,0.41,Active,2025-01-22
EMP2238,Sales,Female,59,70000,35,2.8,0.48,Active,2015-07-25
EMP2239,HR,Female,58,130000,35,3.5,0.37,Active,2021-12-24
EMP2240,Engineering,Female,23,70000,44,3.5,0.22,Active,2018-08-25
EMP2241,Product,Non-binary,50,70000,37,3.6,0.21,Active,2021-06-16
EMP2242,HR,Male,47,80000,47,4.8,0.37,Active,2022-11-17
EMP2243,Sales,Non-binary,26,140000,22,2.3,0.26,Active,2019-06-19
EMP2244,Engineering,Female,36,90000,26,3.6,0.49,Active,2017-02-27
EMP2245,Sales,Male,60,70000,19,2.1,0.34,Active,2025-09-08
EMP2246,Product,Female,41,140000,31,2.8,0.39,Active,2015-02-17
EMP2247,Sales,Female,45,90000,20,2.1,0.09,Resigned,2019-12-27
EMP2248,Product,Female,43,90000,41,4.9,0.05,Resigned,2020-04-05
EMP2249,Product,Non-binary,44,140000,15,1.7,0.03,Active,2015-11-12
EMP2250,Product,Male,30,90000,16,2.5,0.44,Resigned,2025-11-05
EMP2251,HR,Male,58,70000,37,3.0,0.38,Resigned,2019-04-08
EMP2252,Sales,Male,49,120000,20,1.9,0.41,Active,2019-04-11
EMP2253,Sales,Male,44,90000,44,3.9,0.06,Active,2023-12-07
EMP2254,Engineering,Female,34,80000,14,2.3,0.08,Resigned,2020-02-23
EMP2255,Marketing,Female,37,110000,31,3.9,0.32,Active,2025-03-12
EMP2256,Product,Non-binary,56,80000,50,4.1,0.46,Resigned,2025-09-10
EMP2257,Sales,Non-binary,51,120000,27,1.8,0.23,Resigned,2020-09-11
EMP2258,HR,Female,48,120000,14,1.1,0.23,Active,2022-10-02
EMP2259,Engineering,Female,40,150000,38,4.7,0.01,Active,2024-08-06
EMP2260,Marketing,Non-binary,23,140000,12,0.8,0.01,Resigned,2023-04-10
EMP2261,HR,Male,42,100000,37,2.8,0.43,Resigned,2019-05-13
EMP2262,Product,Non-binary,37,110000,43,4.0,0.37,Active,2022-08-23
EMP2263,HR,Non-binary,47,100000,38,3.0,0.13,Active,2021-12-24
EMP2264,Marketing,Female,49,100000,26,2.3,0.09,Resigned,2021-02-19
EMP2265,HR,Female,55,90000,14,2.0,0.04,Active,2015-05-11
EMP2266,HR,Non-binary,43,140000,34,2.9,0.12,Resigned,2015-09-19
EMP2267,Engineering,Male,56,70000,13,0.5,0.25,Active,2024-11-14
EMP2268,Sales,Non-binary,39,110000,37,4.3,0.38,Resigned,2020-03-06
EMP2269,Sales,Non-binary,43,70000,40,4.2,0.5,Resigned,2015-10-18
EMP2270,Engineering,Male,56,80000,12,1.7,0.33,Active,2017-11-04
EMP2271,Engineering,Non-binary,56,130000,23,1.6,0.49,Active,2017-10-01
EMP2272,Marketing,Male,55,120000,25,3.0,0.43,Active,2023-08-07
EMP2273,Sales,Male,37,80000,13,1.7,0.03,Active,2020-04-12
EMP2274,Engineering,Female,57,150000,12,0.4,0.34,Resigned,2016-12-07
EMP2275,HR,Non-binary,25,120000,37,3.7,0.24,Resigned,2024-12-28
EMP2276,Product,Non-binary,33,150000,42,4.6,0.15,Active,2021-06-23
EMP2277,Marketing,Non-binary,50,100000,44,5.0,0.08,Active,2016-10-28
EMP2278,Engineering,Female,54,120000,29,3.9,0.03,Active,2015-04-03
EMP2279,Marketing,Non-binary,40,70000,35,3.5,0.12,Active,2020-11-13
EMP2280,Marketing,Male,60,140000,50,4.2,0.32,Active,2023-11-09
EMP2281,Sales,Male,25,140000,39,3.9,0.06,Active,2018-04-01
EMP2282,Sales,Male,41,130000,36,3.5,0.07,Resigned,2023-04-04
EMP2283,Product,Non-binary,56,110000,15,1.7,0.39,Resigned,2023-08-03
EMP2284,HR,Non-binary,23,90000,42,3.4,0.11,Resigned,2021-07-26
EMP2285,Product,Non-binary,36,120000,28,2.2,0.04,Active,2016-12-06
EMP2286,HR,Male,36,100000,25,3.5,0.46,Resigned,2021-09-27
EMP2287,Product,Female,36,80000,23,1.7,0.14,Active,2022-09-05
EMP2288,Product,Non-binary,51,90000,30,2.6,0.34,Resigned,2021-07-15
EMP2289,Marketing,Non-binary,58,130000,14,1.5,0.33,Resigned,2023-06-27
EMP2290,Sales,Female,45,140000,34,2.5,0.19,Active,2023-12-15
EMP2291,Engineering,Male,22,110000,50,4.6,0.25,Resigned,2015-02-18
EMP2292,Engineering,Female,45,120000,47,5.0,0.14,Active,2024-04-21
EMP2293,HR,Female,48,120000,39,4.4,0.02,Active,2023-04-23
EMP2294,HR,Female,39,100000,49,5.0,0.4,Active,2019-02-04
EMP2295,HR,Male,23,100000,12,1.9,0.15,Resigned,2018-06-13
EMP2296,Marketing,Non-binary,27,90000,21,1.6,0.31,Resigned,2022-11-17
EMP2297,Product,Female,28,90000,35,3.4,0.4,Active,2022-07-19
EMP2298,Engineering,Male,39,110000,36,2.9,0.42,Active,2017-07-09
EMP2299,Product,Female,31,90000,44,3.8,0.2,Resigned,2022-07-07
EMP2300,Sales,Male,48,100000,21,2.7,0.04,Active,2024-04-23
EMP2301,Engineering,Male,23,80000,24,1.9,0.36,Active,2023-10-04
EMP2302,Product,Female,59,140000,43,4.5,0.02,Active,2024-02-03
EMP2303,Sales,Non-binary,48,140000,23,2.5,0.31,Resigned,2023-09-08
EMP2304,Product,Male,26,150000,35,4.0,0.3,Resigned,2021-04-13
EMP2305,Sales,Female,45,120000,34,3.9,0.26,Active,2023-01-23
EMP2306,HR,Female,33,130000,26,2.9,0.43,Active,2024-09-16
EMP2307,Marketing,Non-binary,56,130000,46,4.7,0.1,Resigned,2020-09-27
EMP2308,HR,Non-binary,32,100000,34,4.0,0.32,Active,2021-08-28
EMP2309,Product,Male,32,110000,34,2.4,0.06,Active,2022-06-02
EMP2310,Marketing,Non-binary,26,70000,23,1.3,0.28,Active,2021-03-05
EMP2311,Engineering,Non-binary,23,150000,13,2.0,0.39,Resigned,2016-08-15
EMP2312,Marketing,Male,45,100000,36,3.1,0.1,Active,2023-02-21
EMP2313,HR,Non-binary,54,100000,15,1.7,0.0,Active,2022-07-07
EMP2314,Sales,Non-binary,22,100000,11,2.1,0.04,Resigned,2021-05-23
EMP2315,Product,Female,44,130000,45,5.0,0.15,Active,2021-01-09
EMP2316,Marketing,Male,34,90000,23,2.9,0.28,Resigned,2018-02-28
EMP2317,Product,Male,24,70000,27,2.6,0.19,Resigned,2017-10-11
EMP2318,Marketing,Non-binary,28,80000,38,4.3,0.2,Active,2017-04-24
EMP2319,Engineering,Non-binary,31,150000,11,0.2,0.23,Resigned,2018-03-19
EMP2320,Marketing,Non-binary,22,100000,31,2.9,0.46,Resigned,2017-02-06
EMP2321,Sales,Female,31,80000,43,3.5,0.2,Active,2019-12-10
EMP2322,Engineering,Non-binary,47,100000,15,0.9,0.23,Active,2015-04-22
EMP2323,HR,Non-binary,25,130000,20,2.5,0.03,Active,2015-01-24
EMP2324,HR,Non-binary,22,70000,43,3.8,0.44,Active,2020-05-11
EMP2325,Product,Non-binary,54,80000,34,2.8,0.21,Active,2022-08-05
EMP2326,Product,Male,39,100000,23,2.6,0.46,Active,2024-03-01
EMP2327,Sales,Male,29,140000,19,1.1,0.25,Resigned,2022-08-23
EMP2328,Sales,Male,38,120000,25,1.8,0.13,Resigned,2022-11-26
EMP2329,Sales,Male,56,140000,30,3.3,0.27,Resigned,2021-02-19
EMP2330,Engineering,Male,38,130000,50,5.0,0.18,Active,2022-03-07
EMP2331,Marketing,Non-binary,48,120000,11,1.8,0.29,Active,2025-02-18
EMP2332,Marketing,Male,57,90000,22,2.1,0.19,Resigned,2021-12-08
EMP2333,Product,Female,51,110000,24,1.7,0.28,Active,2022-09-11
EMP2334,HR,Female,56,100000,38,3.8,0.08,Active,2024-01-06
EMP2335,Product,Male,37,80000,17,1.9,0.31,Active,2024-05-13
EMP2336,Marketing,Male,23,150000,21,1.2,0.18,Resigned,2016-04-20
EMP2337,Product,Non-binary,43,100000,11,0.8,0.0,Resigned,2019-09-01
EMP2338,Product,Female,26,140000,19,2.0,0.34,Active,2023-09-09
EMP2339,HR,Male,33,100000,34,2.6,0.13,Active,2016-12-17
EMP2340,HR,Non-binary,55,140000,41,3.3,0.36,Active,2025-09-23
EMP2341,Engineering,Female,49,120000,30,2.5,0.13,Resigned,2015-06-21
EMP2342,Sales,Female,22,140000,16,1.8,0.03,Active,2023-02-21
EMP2343,Product,Non-binary,22,100000,39,3.0,0.18,Resigned,2024-10-04
EMP2344,HR,Male,30,120000,13,2.2,0.49,Resigned,2021-06-08
EMP2345,Sales,Non-binary,25,90000,19,1.5,0.08,Active,2019-02-03
EMP2346,Marketing,Non-binary,38,150000,25,2.8,0.4,Resigned,2015-12-01
EMP2347,Marketing,Male,52,70000,24,2.7,0.32,Active,2017-08-19
EMP2348,Product,Male,59,90000,16,1.2,0.41,Resigned,2021-05-02
EMP2349,Product,Non-binary,44,90000,23,3.2,0.31,Active,2025-01-22
EMP2350,Product,Female,45,100000,18,2.3,0.09,Resigned,2023-03-09
EMP2351,Sales,Non-binary,39,150000,28,3.0,0.33,Active,2025-01-08
EMP2352,Marketing,Female,52,80000,36,4.1,0.19,Resigned,2020-07-06
EMP2353,Sales,Non-binary,51,100000,28,3.7,0.21,Active,2016-03-24
EMP2354,Sales,Non-binary,54,110000,42,5.0,0.49,Active,2015-05-24
EMP2355,Product,Male,49,110000,47,4.5,0.02,Resigned,2024-01-12
EMP2356,Engineering,Female,50,100000,20,1.1,0.07,Active,2024-10-23
EMP2357,Sales,Non-binary,48,70000,48,4.4,0.08,Resigned,2022-10-08
EMP2358,Product,Male,24,90000,43,4.4,0.02,Resigned,2025-02-11
EMP2359,Engineering,Non-binary,40,70000,32,3.9,0.06,Active,2025-07-25
EMP2360,Sales,Non-binary,39,150000,25,3.2,0.14,Resigned,2024-07-13
EMP2361,Product,Male,33,100000,15,2.1,0.05,Resigned,2015-09-17
EMP2362,Product,Male,27,70000,48,3.9,0.5,Active,2021-08-16
EMP2363,Engineering,Non-binary,31,150000,21,2.9,0.06,Active,2025-03-23
EMP2364,Marketing,Male,55,100000,22,2.9,0.21,Active,2022-02-13
EMP2365,Marketing,Female,50,110000,18,1.9,0.14,Active,2015-09-01
EMP2366,Marketing,Non-binary,55,80000,36,4.0,0.47,Active,2019-05-09
EMP2367,Sales,Non-binary,60,120000,36,3.4,0.48,Active,2019-02-02
EMP2368,Engineering,Male,58,130000,23,2.1,0.32,Active,2018-05-14
EMP2369,Product,Male,25,70000,23,2.5,0.0,Resigned,2016-04-24
EMP2370,Sales,Non-binary,55,130000,25,3.4,0.44,Active,2017-04-15
EMP2371,HR,Female,42,90000,50,4.8,0.11,Active,2018-12-12
EMP2372,Marketing,Female,38,120000,23,2.4,0.41,Resigned,2023-05-17
EMP2373,Marketing,Male,49,100000,16,2.4,0.24,Resigned,2022-10-27
EMP2374,Product,Non-binary,46,100000,49,5.0,0.46,Active,2023-09-27
EMP2375,Engineering,Female,40,90000,39,4.3,0.28,Active,2021-10-04
EMP2376,Product,Non-binary,29,140000,48,4.9,0.12,Active,2017-02-16
EMP2377,Engineering,Male,40,90000,26,2.9,0.31,Active,2023-11-10
EMP2378,HR,Female,60,100000,21,2.1,0.04,Resigned,2024-12-02
EMP2379,Sales,Male,29,140000,12,0.5,0.22,Active,2022-01-26
EMP2380,Product,Female,52,120000,48,5.0,0.29,Active,2015-03-02
EMP2381,Product,Male,44,100000,36,3.0,0.31,Resigned,2022-11-13
EMP2382,Product,Non-binary,24,70000,17,1.8,0.05,Active,2016-06-13
EMP2383,Product,Male,24,80000,40,3.3,0.22,Active,2018-08-19
EMP2384,Marketing,Female,59,110000,40,4.9,0.38,Resigned,2024-06-23
EMP2385,Sales,Non-binary,35,100000,49,5.0,0.09,Active,2023-02-09
EMP2386,Sales,Non-binary,33,120000,41,3.5,0.0,Resigned,2023-01-09
EMP2387,Product,Male,38,70000,15,0.5,0.12,Resigned,2021-03-27
EMP2388,Product,Non-binary,48,110000,25,3.1,0.06,Active,2020-03-25
EMP2389,HR,Non-binary,42,100000,42,5.0,0.49,Active,2019-06-02
EMP2390,Product,Male,29,150000,31,2.6,0.39,Active,2023-02-06
EMP2391,Product,Male,23,110000,29,3.2,0.39,Active,2021-07-23
EMP2392,Engineering,Male,43,110000,30,3.5,0.34,Active,2025-12-17
EMP2393,HR,Male,29,130000,13,1.1,0.15,Active,2015-05-01
EMP2394,Engineering,Male,52,130000,17,1.9,0.09,Resigned,2016-10-01
EMP2395,Sales,Non-binary,56,70000,25,2.1,0.15,Resigned,2023-04-02
EMP2396,Product,Non-binary,49,80000,13,1.6,0.49,Active,2023-03-08
EMP2397,Product,Male,44,90000,15,1.8,0.41,Active,2024-11-26
EMP2398,Sales,Non-binary,26,70000,23,2.8,0.5,Active,2022-08-18
EMP2399,Product,Non-binary,39,140000,29,3.2,0.32,Active,2021-08-05
EMP2400,Sales,Male,32,140000,25,2.7,0.12,Resigned,2018-11-18
EMP2401,Engineering,Non-binary,22,90000,35,4.1,0.22,Active,2022-03-18
