Employee_ID,Department,Gender,Age,Salary,Training_Hours,Performance_Rating,Overtime_Ratio,Status,Hire_Date
EMP1994,product,Male,39,80000.0,39,3.8,0.43,Resigned,2023-01-01
EMP1995,Marketing,Male,32,70000.0,49,4.7,0.48,Active,2020-10-01
EMP1996,HR,Non-binary,48,,35,2.8,0.4,Active,2019-05-01
EMP1997,Engineering,Non-binary,57,140000.0,46,4.8,0.47,Active,2019-08-01
EMP1998,sales,Non-binary,22,80000.0,43,4.7,0.4,Active,2019-08-01
EMP1999,HR,Female,39,70000.0,16,1.6,0.11,Active,2023-11-01
EMP2000,Sales,Non-binary,45,90000.0,20,-1.0551493988410936,0.42,Active,2018-02-01
EMP2001,Sales,Non-binary,55,140000.0,40,4.3,0.14,Resigned,2022-11-01
EMP2002,sales,Female,51,130000.0,14,1.2,0.12,Active,2016-05-01
EMP2003,Sales,Non-binary,29,130000.0,32,3.7,0.11,Resigned,2023-08-01
EMP2004,Marketing,Male,36,140000.0,13,2.1,0.09,Resigned,2021-07-01
EMP2005,Engineering,Male,50,90000.0,27,2.1,0.22,Active,2017-03-01
EMP2006,Marketing,Male,40,70000.0,33,2.8,0.03,Active,2018-03-01
EMP2007,Product,Male,29,150000.0,18,2.6,0.04,Active,2019-11-01
EMP2008,Product,Non-binary,56,80000.0,10,0.6,0.0,Active,2021-05-01
EMP2009,Marketing,Female,24,150000.0,26,1.9,0.4,Active,2018-08-01
EMP2010,Marketing,Female,23,130000.0,21,2.6,0.35,Resigned,2017-06-01
EMP2011,Engineering,Non-binary,36,90000.0,14,1.9,0.34,Active,2022-04-01
EMP2012,Engineering,Female,47,66500.0,17,-2.0721912073185313,0.33,Active,2015-01-01
EMP2013,HR,Non-binary,49,130000.0,28,2.2,0.41,Resigned,2018-08-01
EMP2014,Sales,Non-binary,33,90000.0,38,3.3,0.46,Resigned,2018-05-01
EMP2015,Marketing,Male,35,,38,2.9,0.05,Active,2022-05-01
EMP2016,Marketing,Female,56,130000.0,44,4.8,0.42,Active,2017-08-01
EMP2017,Product,Male,33,150000.0,46,4.1,0.05,Active,2016-11-01
EMP2018,Marketing,Non-binary,50,130000.0,50,-4.03865438857884,0.06,Resigned,2016-05-01
EMP2019,Engineering,Female,47,142500.0,11,1.6,0.11,Active,2021-04-01
EMP2020,Sales,Female,38,110000.0,37,3.8,0.06,Active,2025-4-23
EMP2021,Sales,Male,27,130000.0,14,0.5,0.15,Resigned,26/6/2018
EMP2022,HR,Female,39,90000.0,43,3.9,0.09,Active,2022-01-01
EMP2023,Marketing,Non-binary,60,110000.0,22,2.6,0.26,Active,2023-08-01
EMP2024,Marketing,Male,46,130000.0,35,3.6,0.19,Active,2022-03-01
EMP2025,Marketing,Female,22,100000.0,36,3.9,0.12,Active,2018-03-01
EMP2026,Engineering,Female,25,114000.0,28,2.0,0.43,Active,2023-03-01
EMP2027,HR,Male,27,150000.0,41,3.9,0.31,Active,2022-09-01
EMP2028,Product,Male,53,90000.0,12,2.1,0.22,Active,2019-04-01
EMP2029,Marketing,Female,27,140000.0,23,1.5,0.36,Resigned,2020-10-01
EMP2030,Engineering,Female,37,66500.0,30,2.6,0.04,Active,2022-11-01
EMP2031,Sales,Male,39,80000.0,20,1.9,0.29,Active,2016-03-01
EMP2032,Sales,Non-binary,51,130000.0,37,-0.3373208271311384,0.25,Resigned,2015-08-01
EMP2033,Product,Female,26,70000.0,26,1.8,0.32,Active,1999-5-11
EMP2034,Product,Non-binary,50,100000.0,25,2.9,0.45,Resigned,2016-03-01
EMP2035,Engineering,Male,31,90000.0,32,3.7,0.11,Active,2018-06-01
EMP2036,HR,Female,55,120000.0,24,3.2,0.13,Active,2015-03-01
EMP2037,Engineering,Female,37,123500.0,47,5.0,0.24,Active,2022-09-01
EMP2038,Sales,Non-binary,58,80000.0,29,3.0,0.24,Active,2021-05-01
EMP2039,Sales,Female,29,120000.0,24,3.1,0.06,Active,2022-02-01
EMP2040,Marketing,Non-binary,29,130000.0,45,5.0,0.14,Resigned,2015-09-01
EMP2041,HR,Non-binary,33,70000.0,14,1.9,0.43,Active,2019-07-01
EMP2042,Product,Non-binary,56,140000.0,20,2.7,0.36,Resigned,2015-01-01
EMP2043,Marketing,Non-binary,49,130000.0,31,2.5,0.5,Active,2023-01-01
EMP2044,marketing,Female,25,80000.0,16,2.4,0.36,Active,2021-04-01
EMP2045,Product,Non-binary,29,130000.0,17,2.4,0.08,Active,2022-02-01
EMP2046,Marketing,Male,37,140000.0,37,3.8,0.37,Resigned,2019-10-01
EMP2047,Marketing,Female,33,80000.0,21,1.2,0.47,Active,2020-03-01
EMP2048,Engineering,Male,26,70000.0,47,4.5,0.17,Active,2015-06-01
EMP2049,hr,Male,59,90000.0,36,4.2,0.43,Active,2020-11-01
EMP2050,Engineering,Female,57,123500.0,19,1.0,0.16,Active,2015-05-01
EMP2051,Engineering,Male,58,120000.0,14,0.8,0.38,Active,2017-10-01
EMP2052,Sales,Non-binary,23,,47,4.0,0.16,Active,2019-10-01
EMP2053,Sales,Female,24,120000.0,46,5.0,0.02,Resigned,2022-06-01
EMP2054,Engineering,Non-binary,45,70000.0,35,2.8,0.42,Active,2019-09-01
EMP2055,product,Non-binary,23,150000.0,42,4.0,0.38,Active,2016-08-01
EMP2056,HR,Male,41,120000.0,42,3.6,0.44,Resigned,2016-11-01
EMP2057,Product,Non-binary,34,130000.0,22,1.7,0.1,Resigned,2015-01-01
EMP2058,HR,Male,49,70000.0,27,3.5,0.35,Active,2022-06-01
EMP2059,Sales,Non-binary,32,80000.0,35,4.3,0.1,Active,2019-02-01
EMP2060,Sales,Female,36,100000.0,45,3.6,0.18,Resigned,2020-03-01
EMP2061,Sales,Female,35,90000.0,28,3.6,0.35,Active,2017-05-01
EMP2062,HR,Male,47,130000.0,29,2.3,0.19,Active,2015-04-01
EMP2063,Sales,Female,27,110000.0,25,2.5,0.08,Active,2015-05-01
EMP2064,HR,Female,46,110000.0,47,4.4,0.19,Active,2015-02-01
EMP2065,Sales,Female,24,80000.0,10,0.5,0.16,Active,2023-04-01
EMP2066,HR,Non-binary,40,150000.0,43,5.0,0.47,Active,2023-03-01
EMP2067,Engineering,Male,25,150000.0,21,1.3,0.16,Active,2021-03-01
EMP2068,HR,Male,23,90000.0,10,1.6,0.47,Active,2021-07-01
EMP2069,Product,Male,25,110000.0,21,2.0,0.06,Resigned,2019-06-01
EMP2070,Marketing,Male,54,70000.0,26,2.6,0.49,Resigned,2023-08-01
EMP2071,HR,Male,42,120000.0,48,3.9,0.24,Active,2023-07-01
EMP2072,Marketing,Non-binary,58,110000.0,28,2.4,0.12,Active,2015-05-01
EMP2073,Engineering,Non-binary,23,110000.0,47,4.5,0.1,Active,2018-08-01
EMP2074,Marketing,Female,59,80000.0,45,4.2,0.02,Active,2023-11-01
EMP2075,Marketing,Non-binary,35,100000.0,35,3.3,0.11,Resigned,2015-09-01
EMP2076,Sales,Female,33,150000.0,47,4.5,0.19,Active,2019-02-01
EMP2077,Engineering,Male,31,70000.0,35,2.5,0.19,Active,2022-09-01
EMP2078,Product,Non-binary,57,120000.0,24,1.7,0.35,Active,2020-12-01
EMP2079,Product,Male,31,120000.0,13,0.9,0.2,Active,2010-19-39
EMP2080,Product,Male,55,110000.0,32,4.2,0.24,Active,2022-08-01
EMP2081,Product,Non-binary,54,140000.0,23,2.3,0.42,Active,2015-08-01
EMP2082,HR,Non-binary,39,100000.0,30,3.9,0.12,Resigned,2019-10-01
EMP2083,Sales,Non-binary,43,90000.0,26,2.3,0.34,Active,2019-07-01
EMP2084,HR,Female,54,140000.0,30,3.9,0.38,Active,2016-03-01
EMP2085,Sales,Female,33,140000.0,11,2.0,0.14,Active,2020-06-01
EMP2086,Marketing,Male,52,90000.0,48,5.0,0.07,Active,2022-08-01
EMP2087,Marketing,Female,32,100000.0,14,0.9,0.47,Resigned,2020-09-01
EMP2088,Marketing,Male,38,120000.0,31,2.3,0.04,Active,2019-10-01
EMP2089,Sales,Non-binary,49,70000.0,26,2.1,0.4,Active,2020-03-01
EMP2090,HR,Male,23,,30,2.6,0.39,Active,2022-01-01
EMP2091,Marketing,Female,29,150000.0,23,2.4,0.07,Active,2021-11-01
EMP2092,Product,Male,50,80000.0,31,3.7,0.45,Active,2022-09-01
EMP2093,Marketing,Non-binary,56,130000.0,39,4.0,0.4,Active,2017-10-01
EMP2094,Sales,Male,55,150000.0,27,1.8,0.34,Resigned,2020-02-01
EMP2095,Engineering,Female,38,76000.0,23,2.5,0.22,Active,2023-04-01
EMP2096,sales,Female,54,100000.0,31,2.3,0.06,Resigned,2022-04-01
EMP2097,Sales,Male,37,140000.0,13,0.9,0.31,Active,2018-05-01
EMP2098,Marketing,Female,23,80000.0,41,3.2,0.41,Active,2015-04-01
EMP2099,Engineering,Male,39,150000.0,18,0.9,0.33,Active,2022-09-01
EMP2100,HR,Non-binary,56,70000.0,46,4.4,0.14,Active,2017-10-01
EMP2101,Engineering,Female,48,114000.0,31,3.1,0.42,Active,2017-11-01
EMP2102,Engineering,Male,53,130000.0,44,5.0,0.37,Active,2016-10-01
EMP2103,Marketing,Female,23,,22,1.5,0.48,Active,2016-02-01
EMP2104,product,Male,55,120000.0,48,4.2,0.2,Active,2020-08-01
EMP2105,Engineering,Non-binary,35,120000.0,49,4.7,0.45,Active,2018-06-01
EMP2106,Marketing,Male,31,140000.0,33,3.8,0.02,Active,2019-12-01
EMP2107,Marketing,Non-binary,27,150000.0,31,3.8,0.01,Active,11/5/2016
EMP2108,Marketing,Male,30,100000.0,47,4.0,0.24,Active,2023-20-32
EMP2109,engineering,Female,54,142500.0,46,4.5,0.39,Active,2015-03-01
EMP2110,Engineering,Female,24,,25,2.2,0.01,Active,2019-09-01
EMP2111,Marketing,Non-binary,55,120000.0,33,3.2,0.39,Resigned,2023-10-01
EMP2112,Engineering,Female,45,104500.0,25,1.7,0.46,Active,2023-08-01
EMP2113,Engineering,Female,48,133000.0,33,3.2,0.07,Active,2021-02-01
EMP2114,HR,Female,41,130000.0,17,1.2,0.35,Resigned,2015-04-01
EMP2115,Sales,Female,23,110000.0,20,1.5,0.42,Active,2021-06-01
EMP2116,Product,Non-binary,53,90000.0,42,4.1,0.47,Active,2015-10-01
EMP2117,Sales,Female,32,70000.0,29,3.8,0.32,Active,2018-09-01
EMP2118,Sales,Female,28,80000.0,12,1.3,0.23,Active,2016-03-01
EMP2119,Sales,Female,31,150000.0,10,0.2,0.06,Resigned,2017-06-01
EMP2120,HR,Female,50,130000.0,21,2.5,0.3,Active,2013-18-13
EMP2121,hr,Male,50,90000.0,27,3.5,0.38,Active,2016-12-01
EMP2122,Sales,Non-binary,50,140000.0,13,0.7,0.24,Active,2023-10-01
EMP2123,Sales,Non-binary,50,80000.0,20,1.0,0.47,Active,2020-08-01
EMP2124,Sales,Male,32,100000.0,15,-1.9682757106146194,0.04,Resigned,2018-02-01
EMP2125,Product,Non-binary,37,130000.0,43,4.8,0.03,Active,2021-11-01
EMP2126,Engineering,Non-binary,48,120000.0,26,1.7,0.31,Active,2019-01-01
EMP2127,engineering,Female,50,142500.0,42,3.4,0.45,Active,2020-02-01
EMP2128,Marketing,Female,47,70000.0,48,4.7,0.41,Active,2015-12-01
EMP2129,Marketing,Female,23,110000.0,15,0.5,0.41,Active,2034-18-36
EMP2130,Sales,Male,25,100000.0,46,4.8,0.12,Active,2020-09-01
EMP2131,Product,Non-binary,36,100000.0,39,3.0,0.06,Active,2017-01-01
EMP2132,Product,Non-binary,27,140000.0,18,1.0,0.37,Resigned,2018-08-01
EMP2133,Marketing,Female,36,150000.0,34,2.6,0.34,Active,2018-10-01
EMP2134,Engineering,Non-binary,23,140000.0,33,2.9,0.44,Active,2018-03-01
EMP2135,Product,Non-binary,42,120000.0,18,2.5,0.45,Active,2028-20-26
EMP2136,Engineering,Female,24,142500.0,29,3.1,0.49,Active,2022-09-01
EMP2137,Engineering,Non-binary,46,80000.0,21,2.0,0.03,Resigned,2018-10-01
EMP2138,HR,Male,35,150000.0,20,1.8,0.08,Active,2023-01-01
EMP2139,Product,Female,27,110000.0,26,2.3,0.25,Active,2022-02-01
EMP2140,Marketing,Male,27,120000.0,44,5.0,0.29,Resigned,2022-02-01
EMP2141,Marketing,Male,40,120000.0,37,4.5,0.17,Resigned,2021-04-01
EMP2142,HR,Non-binary,57,110000.0,35,3.9,0.05,Active,2019-03-01
EMP2143,Engineering,Male,43,110000.0,11,0.9,0.39,Active,2019-03-01
EMP2144,Marketing,Female,49,90000.0,27,2.1,0.32,Active,2016-01-01
EMP2145,Sales,Male,56,120000.0,46,4.5,0.43,Active,2023-05-01
EMP2146,Sales,Male,54,100000.0,40,3.5,0.26,Active,2018-06-01
EMP2147,Marketing,Female,34,150000.0,49,4.3,0.11,Active,2021-04-01
EMP2148,Product,Non-binary,26,130000.0,26,2.8,0.38,Active,24/2/2019
EMP2149,HR,Male,53,90000.0,41,3.9,0.28,Resigned,2017-10-01
EMP2150,Marketing,Non-binary,51,70000.0,21,1.2,0.13,Active,2020-01-01
EMP2151,Engineering,Non-binary,51,100000.0,22,1.4,0.38,Resigned,21/3/2015
EMP2152,sales,Non-binary,22,70000.0,17,0.7,0.01,Resigned,2019-11-01
EMP2153,Engineering,Male,25,100000.0,10,0.6,0.19,Active,2020-12-01
EMP2154,Engineering,Male,23,150000.0,23,2.2,0.45,Resigned,2016-07-01
EMP2155,Sales,Female,29,110000.0,41,-4.758125762013644,0.28,Active,2022-03-01
EMP2156,Engineering,Non-binary,57,140000.0,41,3.1,0.01,Active,2017-07-01
EMP2157,Sales,Female,36,70000.0,11,1.4,0.21,Active,2023-01-01
EMP2158,Engineering,Non-binary,46,,47,5.0,0.17,Resigned,2022-08-01
EMP2159,Marketing,Female,35,90000.0,11,0.1,0.37,Resigned,2023-05-01
EMP2160,Engineering,Male,50,150000.0,50,5.0,0.42,Resigned,2019-05-01
EMP2161,Marketing,Male,25,70000.0,13,1.8,0.29,Active,2017-03-01
EMP2162,Sales,Male,39,100000.0,36,-0.8783936020760785,0.34,Active,2023-03-01
EMP2163,Engineering,Male,57,110000.0,30,2.1,0.31,Active,2015-09-01
EMP2164,Marketing,Female,45,90000.0,40,4.2,0.22,Active,2016-09-01
EMP2165,HR,Non-binary,37,90000.0,15,1.4,0.2,Active,2019-09-01
EMP2166,Marketing,Female,45,80000.0,47,3.8,0.47,Resigned,2020-10-01
EMP2167,Engineering,Female,28,142500.0,19,0.9,0.23,Active,2015-05-01
EMP2168,Sales,Non-binary,59,130000.0,13,1.6,0.36,Resigned,2020-06-01
EMP2169,Engineering,Female,39,114000.0,23,2.7,0.38,Active,2022-03-01
EMP2170,Product,Male,28,80000.0,30,3.8,0.28,Active,1996-10-9
EMP2171,HR,Male,42,100000.0,10,1.2,0.36,Active,2018-06-01
EMP2172,hr,Male,49,100000.0,41,4.8,0.16,Resigned,2023-10-01
EMP2173,Product,Female,27,110000.0,18,2.7,0.0,Active,2015-01-01
EMP2174,Sales,Female,41,70000.0,40,3.2,0.12,Resigned,2020-07-01
EMP2175,Sales,Male,28,100000.0,35,3.2,0.35,Resigned,2023-06-01
EMP2176,Engineering,Non-binary,34,110000.0,13,1.7,0.27,Active,2021-02-01
EMP2177,Product,Female,45,80000.0,15,1.7,0.3,Active,2017-01-01
EMP2178,Engineering,Female,44,114000.0,23,1.7,0.22,Active,2017-07-01
EMP2179,Engineering,Female,40,95000.0,32,2.9,0.11,Active,2016-11-01
EMP2180,HR,Non-binary,38,120000.0,12,0.4,0.44,Active,2015-05-01
EMP2181,Product,Female,60,70000.0,10,0.3,0.4,Resigned,2019-09-01
EMP2182,Sales,Female,31,80000.0,13,1.4,0.33,Resigned,2019-07-01
EMP2183,HR,Female,28,100000.0,25,2.3,0.21,Active,2015-06-01
EMP2184,Sales,Male,27,110000.0,26,3.3,0.43,Active,2016-10-01
EMP2185,Sales,Non-binary,40,140000.0,49,5.0,0.37,Active,2019-10-01
EMP2186,HR,Non-binary,33,90000.0,24,3.4,0.13,Active,2019-07-01
EMP2187,Product,Male,24,110000.0,11,0.7,0.42,Resigned,2038-22-37
EMP2188,Product,Non-binary,51,,12,1.0,0.42,Active,2015-05-01
EMP2189,Engineering,Male,50,130000.0,45,5.0,0.36,Active,2018-04-01
EMP2190,HR,Female,32,70000.0,14,1.9,0.36,Resigned,2020-10-01
EMP2191,Product,Male,54,140000.0,35,4.3,0.28,Active,2016-03-01
EMP2192,Engineering,Non-binary,47,80000.0,15,1.6,0.04,Active,2015-01-01
EMP2193,HR,Female,48,,19,2.6,0.14,Active,2017-03-01
EMP2194,Product,Female,44,130000.0,49,5.0,0.43,Resigned,23/6/2018
EMP2195,Engineering,Non-binary,36,90000.0,38,4.2,0.11,Active,2022-07-01
EMP2196,Sales,Male,60,130000.0,46,4.4,0.27,Active,2018-07-01
EMP2197,Sales,Male,47,80000.0,46,5.0,0.5,Active,2016-09-01
EMP2198,Marketing,Male,47,130000.0,49,5.0,0.37,Active,2019-06-01
EMP2199,Marketing,Male,47,90000.0,10,1.6,0.41,Active,2021-12-01
EMP2200,Sales,Non-binary,29,140000.0,21,1.6,0.23,Resigned,2019-10-01
EMP2201,HR,Non-binary,47,140000.0,35,2.5,0.23,Active,2020-09-01
EMP2202,HR,Male,52,110000.0,49,5.0,0.17,Resigned,2019-07-01
EMP2203,HR,Male,60,90000.0,11,0.3,0.39,Active,2017-02-01
EMP2204,Engineering,Female,33,95000.0,17,2.2,0.49,Active,2022-05-01
EMP2205,Sales,Non-binary,57,90000.0,25,-0.03821126447132894,0.49,Active,2019-09-01
EMP2206,Product,Non-binary,49,130000.0,12,1.9,0.01,Active,2023-12-01
EMP2207,Sales,Non-binary,43,70000.0,32,2.8,0.25,Resigned,2023-11-01
EMP2208,Engineering,Female,25,104500.0,50,-0.42188946570066665,0.04,Active,2023-10-01
EMP2209,HR,Male,22,150000.0,18,1.0,0.24,Active,2019-10-01
EMP2210,Marketing,Female,31,150000.0,44,5.0,0.32,Resigned,2015-10-01
EMP2211,Marketing,Female,23,140000.0,15,2.2,0.23,Active,2016-11-01
EMP2212,sales,Male,50,140000.0,43,3.7,0.42,Active,2021-12-01
EMP2213,Product,Female,46,90000.0,13,0.7,0.12,Resigned,2016-06-01
EMP2214,Sales,Female,56,90000.0,20,2.9,0.12,Active,2022-04-01
EMP2215,Sales,Female,41,110000.0,14,0.4,0.47,Resigned,5/7/2023
EMP2216,Product,Female,43,110000.0,50,4.8,0.18,Resigned,2020-03-01
EMP2217,Marketing,Non-binary,37,140000.0,13,1.6,0.24,Resigned,2023-04-01
EMP2218,Marketing,Female,38,130000.0,39,4.9,0.45,Active,25/6/2019
EMP2219,Engineering,Female,23,76000.0,44,4.8,0.26,Resigned,2022-08-01
EMP2220,Engineering,Male,52,150000.0,28,100.79872410505136,0.49,Active,2019-04-01
EMP2221,Product,Male,44,140000.0,31,3.7,0.37,Active,2016-10-01
EMP2222,Engineering,Female,26,104500.0,43,-1.9403899689671085,0.27,Resigned,2019-11-01
EMP2223,Sales,Female,37,70000.0,22,3.1,0.31,Active,2020-04-01
EMP2224,Marketing,Non-binary,34,150000.0,25,2.2,0.43,Active,2015-04-01
EMP2225,HR,Male,23,150000.0,24,1.7,0.01,Resigned,2022-12-01
EMP2226,Marketing,Female,55,100000.0,11,0.8,0.2,Active,15/5/2020
EMP2227,HR,Female,37,110000.0,46,3.7,0.21,Active,2017-03-01
EMP2228,Sales,Non-binary,44,100000.0,23,3.0,0.36,Active,2017-04-01
EMP2229,Engineering,Male,60,110000.0,14,-4.694722506397041,0.39,Active,2023-11-01
EMP2230,Sales,Male,57,110000.0,32,3.6,0.49,Active,2020-07-01
EMP2231,HR,Non-binary,36,120000.0,42,5.0,0.09,Resigned,2022-04-01
EMP2232,Engineering,Female,23,,21,1.2,0.3,Resigned,2020-01-01
EMP2233,Product,Non-binary,56,150000.0,38,4.3,0.28,Active,2016-04-01
EMP2234,HR,Female,37,70000.0,18,2.1,0.04,Active,2017-07-01
EMP2235,Marketing,Male,59,90000.0,20,2.5,0.19,Resigned,2021-07-01
EMP2236,sales,Male,49,70000.0,28,3.8,0.1,Active,2021-07-01
EMP2237,Product,Male,23,110000.0,40,4.9,0.06,Active,2019-11-01
EMP2238,Engineering,Male,48,80000.0,31,2.9,0.07,Resigned,2018-10-01
EMP2239,HR,Female,30,110000.0,11,1.5,0.24,Resigned,2021-01-01
EMP2240,Product,Female,26,70000.0,17,2.4,0.12,Resigned,2019-11-01
EMP2241,Engineering,Male,37,150000.0,12,0.7,0.45,Resigned,2021-01-01
EMP2242,Engineering,Non-binary,49,70000.0,39,4.8,0.18,Active,2019-09-01
EMP2243,HR,Non-binary,30,120000.0,17,1.2,0.38,Active,2015-01-01
EMP2244,Engineering,Male,26,110000.0,39,4.3,0.09,Active,2023-06-01
EMP2245,Marketing,Female,29,90000.0,45,-0.6487443581864211,0.41,Active,2020-06-01
EMP2246,Sales,Female,43,150000.0,41,4.2,0.25,Resigned,9/1/2023
EMP2247,Engineering,Male,60,140000.0,21,2.0,0.16,Active,7/10/2020
EMP2248,Marketing,Female,53,120000.0,39,-2.9755090404953286,0.35,Active,2022-01-01
EMP2249,Marketing,Male,29,150000.0,11,92.48318971871304,0.23,Active,2019-06-01
EMP2250,Engineering,Female,34,76000.0,21,2.4,0.48,Active,2020-10-01
EMP2251,Marketing,Non-binary,27,130000.0,40,4.0,0.15,Active,2020-10-01
EMP2252,HR,Male,38,140000.0,47,4.1,0.48,Active,2020-11-01
EMP2253,Engineering,Non-binary,56,120000.0,32,2.8,0.3,Resigned,2022-10-01
EMP2254,HR,Female,39,80000.0,37,-1.4090955703685744,0.09,Active,2023-05-01
EMP2255,HR,Male,56,150000.0,12,0.5,0.07,Active,2021-01-01
EMP2256,Engineering,Non-binary,46,70000.0,47,5.0,0.07,Active,2021-08-01
EMP2257,Engineering,Male,26,140000.0,25,2.7,0.08,Resigned,2022-07-01
EMP2258,Sales,Male,40,140000.0,16,2.3,0.47,Resigned,2016-07-01
EMP2259,Product,Female,24,120000.0,20,1.4,0.28,Active,2021-09-01
EMP2260,HR,Female,39,150000.0,27,2.4,0.04,Active,2015-06-01
EMP2261,HR,Male,53,100000.0,50,4.5,0.03,Active,2015-09-01
EMP2262,Product,Female,49,100000.0,48,4.4,0.47,Active,2018-10-01
EMP2263,HR,Female,43,,50,5.0,0.48,Active,2018-03-01
EMP2264,Marketing,Male,53,70000.0,14,1.3,0.21,Active,2015-09-01
EMP2265,Engineering,Non-binary,45,120000.0,22,2.6,0.41,Active,2016-03-01
EMP2266,Sales,Non-binary,42,110000.0,19,1.6,0.5,Active,2023-11-01
EMP2267,HR,Male,56,120000.0,25,3.0,0.0,Resigned,2020-01-01
EMP2268,HR,Male,60,150000.0,12,0.2,0.39,Active,2017-09-01
EMP2269,Marketing,Female,49,110000.0,28,2.2,0.48,Active,2021-01-01
EMP2270,Marketing,Male,33,90000.0,30,54.205950593785396,0.16,Active,2019-09-01
EMP2271,Product,Female,50,150000.0,31,3.7,0.25,Active,2023-05-01
EMP2272,Marketing,Non-binary,57,80000.0,42,4.8,0.47,Active,2020-09-01
EMP2273,Sales,Male,32,110000.0,33,3.5,0.03,Active,2021-01-01
EMP2274,HR,Male,53,110000.0,23,3.3,0.1,Active,2015-04-01
EMP2275,Engineering,Female,51,66500.0,16,1.3,0.01,Resigned,2020-07-01
EMP2276,Product,Male,43,130000.0,35,2.6,0.16,Active,2020-05-01
EMP2277,Marketing,Male,54,130000.0,11,0.8,0.13,Active,2022-07-01
EMP2278,Engineering,Non-binary,27,110000.0,34,2.5,0.2,Active,2018-01-01
EMP2279,Engineering,Male,37,140000.0,48,5.0,0.1,Active,2016-07-01
EMP2280,Product,Non-binary,56,90000.0,32,-1.0903299392682535,0.2,Active,2016-07-01
EMP2281,Product,Male,30,70000.0,31,2.3,0.03,Active,2021-09-01
EMP2282,Sales,Non-binary,23,70000.0,42,4.6,0.09,Active,2021-07-01
EMP2283,Product,Male,31,120000.0,38,3.0,0.29,Resigned,2016-04-01
EMP2284,HR,Non-binary,29,,44,3.4,0.41,Active,2023-06-01
EMP2285,Engineering,Female,34,142500.0,23,2.2,0.19,Active,2015-05-01
EMP2286,Sales,Female,54,70000.0,14,0.7,0.21,Active,2019-05-01
EMP2287,HR,Female,35,70000.0,44,4.2,0.25,Active,20/1/2018
EMP2288,Marketing,Female,46,70000.0,23,3.3,0.05,Active,2017-11-01
EMP2289,Sales,Male,27,70000.0,46,4.0,0.43,Resigned,2016-03-01
EMP2290,Product,Female,23,140000.0,20,2.4,0.02,Resigned,2021-12-01
EMP2291,Engineering,Female,39,114000.0,20,3.0,0.49,Active,2015-07-01
EMP2292,Engineering,Male,22,80000.0,30,2.5,0.11,Active,2018-04-01
EMP2293,HR,Female,52,130000.0,32,3.7,0.47,Resigned,2028-3-13
EMP2294,HR,Non-binary,27,90000.0,42,4.5,0.17,Active,2017-06-01
EMP2295,hr,Male,27,90000.0,22,2.4,0.1,Resigned,2018-10-01
EMP2296,engineering,Male,49,110000.0,22,2.7,0.49,Active,2016-01-01
EMP2297,Marketing,Non-binary,42,120000.0,26,1.8,0.1,Resigned,2019-01-01
EMP2298,HR,Non-binary,27,110000.0,24,3.3,0.09,Resigned,2017-01-01
EMP2299,HR,Male,34,130000.0,45,4.6,0.16,Active,2019-04-01
EMP2300,Sales,Non-binary,39,110000.0,35,-4.137250136829494,0.17,Active,2019-03-01
EMP2301,HR,Female,49,100000.0,44,5.0,0.45,Active,2022-10-01
EMP2302,Sales,Non-binary,48,130000.0,37,3.6,0.05,Resigned,2021-04-01
EMP2303,Sales,Non-binary,48,150000.0,27,2.9,0.32,Resigned,2017-04-01
EMP2304,Engineering,Male,54,130000.0,38,3.8,0.35,Active,2017-08-01
EMP2305,Engineering,Female,27,95000.0,44,-3.640249319634206,0.31,Active,2020-08-01
EMP2306,HR,Non-binary,50,130000.0,16,0.7,0.12,Active,2017-01-01
EMP2307,Sales,Male,27,,43,4.1,0.16,Resigned,2015-08-01
EMP2308,Engineering,Male,35,90000.0,12,0.3,0.44,Active,2019-09-01
EMP2309,Sales,Male,28,70000.0,34,4.1,0.25,Active,2018-09-01
EMP2310,Marketing,Male,57,90000.0,17,2.0,0.03,Active,2023-07-01
EMP2311,HR,Male,33,70000.0,40,3.7,0.0,Active,2018-10-01
EMP2312,Sales,Non-binary,33,70000.0,49,4.8,0.09,Active,16/8/2015
EMP2313,Product,Female,55,90000.0,50,5.0,0.18,Active,2020-10-01
EMP2314,Product,Non-binary,58,150000.0,38,3.7,0.22,Active,2015-06-01
EMP2315,Product,Non-binary,35,130000.0,37,3.7,0.38,Active,19/3/2021
EMP2316,Product,Non-binary,56,70000.0,41,53.175525136660355,0.06,Active,2016-11-01
EMP2317,Product,Female,49,140000.0,23,2.5,0.38,Resigned,2021-05-01
EMP2318,HR,Non-binary,51,80000.0,42,5.0,0.24,Active,2022-11-01
EMP2319,Product,Female,48,130000.0,20,1.4,0.29,Active,2021-06-01
EMP2320,HR,Male,60,110000.0,19,2.2,0.35,Active,2023-05-01
EMP2321,Marketing,Female,52,140000.0,50,5.0,0.35,Active,2016-11-01
EMP2322,HR,Male,36,150000.0,17,1.1,0.09,Active,2020-08-01
EMP2323,Engineering,Male,40,110000.0,34,2.4,0.41,Active,2016-12-01
EMP2324,Sales,Male,34,70000.0,28,1.9,0.44,Resigned,2022-11-01
EMP2325,Engineering,Female,34,85500.0,41,5.0,0.45,Active,2015-21-27
EMP2326,Engineering,Female,32,,19,1.5,0.09,Active,2015-03-01
EMP2327,HR,Non-binary,36,,28,2.6,0.42,Resigned,2021-10-01
EMP2328,Marketing,Male,34,150000.0,12,1.8,0.37,Active,2015-11-01
